|csrf_token|viewer|viewer_id|country_code|language_code|locale|device_id|browser_push_pub_key|key_id|public_key|version|is_dev|rollout_hash|bundle_variant|frontend_dev|id|shortcode|height|width|gating_info|fact_check_overall_rating|fact_check_information|sensitivity_friction_info|media_overlay_info|media_preview|display_url|accessibility_caption|is_video|tracking_token|tagged_users|caption|caption_is_edited|has_ranked_comments|comments|comments_disabled|commenting_disabled_for_viewer|timestamp|likes|location|viewer_has_liked|viewer_has_saved|viewer_has_saved_to_collection|viewer_in_photo_of_you|viewer_can_reshare|video_url|has_audio|video_view_count|username|full_name|upload_date|hashtags
67|LTWSkWI81HjCO4KKArmH3EjFWGn1sfvg|||GT|en|en_US|ECB09330-D1F1-40EC-9A85-C811C4404F8F|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2356386419947270462|CCzkPbagvE-|1349|1080|||||||https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/109250751_615160435792243_2312050965059913321_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=DzImlxXeJpQAX9hoLxZ&tp=1&oh=529e41d03707f32568dd61a618e08579&oe=6015758B|Photo by ORUS 🐶 on July 18, 2020. Image may contain: dog, sky, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMTUxYTI3Y2M3OWMyNDU0YWE0ZGRkNTQ0MjBjMjA2YjgyMzU2Mzg2NDE5OTQ3MjcwNDYyIn0sInNpZ25hdHVyZSI6IiJ9|[]|"A veces pienso que nací con patitas demasiado cortas para lo aventurero que soy 🐾🐶
.
.
.
.
.
.
.
.
. 
#viajaconnosotrosgt #quepeladoguate #quebonitaguate #instapuppy #instaguate #instadog  #guatemala #guate  #guateperro #guatedog #totonicapan #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala 
#guategram #quelindaguate #doggoals #vive_america"|False|False|7|False|False|1595123172|600|San Andrés Xecul, Totonicapan, Guatemala|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-18 19:46:12|['viajaconnosotrosgt', 'quepeladoguate', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'guatemala', 'guate', 'guateperro', 'guatedog', 'totonicapan', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'guategram', 'quelindaguate', 'doggoals', 'vive_america']
68|KmbsmdDcUJJvZqRtdM73lojoVui8cYFU|||GT|en|en_US|880E9740-DE9B-4799-BE5A-669DDA4F4FC7|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2354920087141557260|CCuW1ekgSQM|1350|1080||||||ACEqoo2ewP8An/P9aTzBFjHQk8f5/wA81ArZXdyHU4+oqZMvtxgEHoR/nnH4GsLajNEzNtUjDZ7e/wBB2FXV2yxkgDcOvsTVK3gCnI9Ay4/H+dSIpgGHz8xHPt/j6itEAv2Z/Q/mP8aKf/wD9P8A69FKyAxIsbN3Uj8OPT39vyqwgOcrnPb/AD/nFUlYYIxj/P8AnpUmdi4JJzz9Mdf/ANX1pWGbSBIjnflmXoeOR/I+3XimvcsHA3Z7gY57/wCRWe0zE8nd3yRwffFQEvndnLepphY2vtUv91vy/wDr0VmfbLn+9+n/ANailqFigmcbTUgHOTyRxjt+NRxn5vxp7fe/OqGStJk5P8qCw6VGTyw+lPbqaQw30VFgUUxH/9k=|https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106136576_3697034106979332_445876767252595942_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=0GiRDV2zkPUAX87Wts9&tp=1&oh=84d1f6e0965fcb8f785bb97c070f3b0b&oe=60181667|Photo by ORUS 🐶 in Antigua Guatemala, Sacatepequez. Image may contain: dog, tree, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiY2I5MjQzMGM1MmNlNGNlMTg4NjdjOWMzOTZkZjk4ZDEyMzU0OTIwMDg3MTQxNTU3MjYwIn0sInNpZ25hdHVyZSI6IiJ9|[]|"Mis lugares energéticos son los bosques 🌳🍃 ¿y los tuyos?
.
.

.
.
.
.

#viajaconnosotrosgt #quepeladoguate #antiguaguatemala #quebonitaguate #instapuppy #instaguate #instadog #guatemala #guate  #laantiguaguatemala #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala #vive_america #guatelinda #soy502"|False|False|1|False|False|1594948372|639|Antigua Guatemala, Sacatepequez|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-16 19:12:52|['viajaconnosotrosgt', 'quepeladoguate', 'antiguaguatemala', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'guatemala', 'guate', 'laantiguaguatemala', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'vive_america', 'guatelinda', 'soy502']
69|D6fgp7KsjvOw3GQjhApcaq0nSbvaQgxF|||GT|en|en_US|D8C15266-AC5A-4DFC-B22F-52C7663662D5|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2353437800755577817|CCpFzXzA0PZ|1349|1080||||||ACEqpWu5HGOK17132qkZ2lz2649qzSjGRCATzk+w4q9cXJBACnoRn6/4VJQtszK/llvMHcnnB9varyXSbih4IzyenHv0FY+nHLk4A565JJ/z9KuXFwbfrzuJAPA74xjvimLc0fOT1FFY32H/AGm/P/61FAWIRex9WBLLyvp75I/yKS6naUqYz8vpnhSPT+tWk05E4yabcQi2jzGAckZz29/w70AtBElMDbFjG7ALNuABOPx/QUye5Yt9xXzjqcgH2/yM1SKt5gCtuckZPbnp/nvWrBbiCRsnIIBOeBnJ6flS1+RWnzKf26b+6v60Vq709RRTJIWuQOlRNclhgjjvj/6/FMPT8KyrhjkjJ/OgC04UKOdhyCw4xgfd565phvI0GAS3Ocdv1rKJJPNWLdQW5GaYiz/aH+zRVvy19B+QopAf/9k=|https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/107534101_4651436091548593_7560811085177009508_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LhQZqdX5B-YAX_xDoo9&tp=1&oh=948e09aed0f43dd8e3a43d0a90210eb2&oe=6015FBFC|Photo by ORUS 🐶 in Antigua Guatemala, Sacatepequez. Image may contain: dog and outdoor.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYmNiZWQ5NDM3MjlmNGE4ZGJkNzZiZDZjNTgxNjA0MDYyMzUzNDM3ODAwNzU1NTc3ODE3In0sInNpZ25hdHVyZSI6IiJ9|[]|"Tengo muchas ganas de dar un paseo 🐾
.
.
.
.
.
.
#viajaconnosotrosgt #quepeladoguate #quebonitaguate #instapuppy #instaguate #instadog #perro #guatemala #guate #mascota #naturaleza #naturelover #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala #perro🐶 #landscape
#guategram #quelindaguate  #inlove #ixpaco #dog #vive_america #guatelinda #doggoals #sunshine"|False|False|7|False|False|1594771669|663|Antigua Guatemala, Sacatepequez|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-14 18:07:49|['viajaconnosotrosgt', 'quepeladoguate', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'perro', 'guatemala', 'guate', 'mascota', 'naturaleza', 'naturelover', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'perro', 'landscape', 'guategram', 'quelindaguate', 'inlove', 'ixpaco', 'dog', 'vive_america', 'guatelinda', 'doggoals', 'sunshine']
70|Yd2lEUpw3n0TGRWfRnwAGoGwRmfemGSe|||GT|en|en_US|D551DB37-28AA-4BCC-B80E-F65968A85644|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2352025935743782196|CCkEyCCg400|1350|1080||||||ACEq1cUwrWAL6UnHIzTTdydAWBqbjsbpXtUTJWKblwcktn1xQL5/VqYGvsorK+3yep/IUUAU2LA46gUpB79anX/a6e2M/rUqbGJz0AyM8f41F7F2uQiItjkml8vHU/mKsKySY3rwg5x39z3pkzr96MHb03HufagdiHb7/wAqKbuooEMD5p6vjn1GD3GDx0qAdaP8aoRZVyrb859c9CO4PsaZJIp+VMhQSRn0OP5dvaos8GmGgB2aKSimI//Z|https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/109041619_584937429084084_6826871056172042145_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=uNYlIAT0k78AX80byM7&tp=1&oh=274b316bb8bd05684c31f403afeaad59&oe=6016D003|Photo by ORUS 🐶 in Finca El Amate. Image may contain: dog, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTI1YjhhZjNmMTQ2NDM2M2JiOTY1YTA1ZmYzNmQ3YjQyMzUyMDI1OTM1NzQzNzgyMTk2In0sInNpZ25hdHVyZSI6IiJ9|[]|"Soy Chocolate y Nata 🎶
.
.
.
Foto: @miguelmejia11 
.
.
.
.
#viajaconnosotrosgt 
#quepeladoguate #quebonitaguate #instapuppy #instaguate #instadog  #guatemala #guate #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala 
#guategram #quelindaguate #doggoals #vive_america  #volcanpacaya #lakeatitlan #antiguaguatemala #guatemala🇬🇹 #guatemalacity #fincaelamate"|False|False|10|False|False|1594603362|793|Finca El Amate|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-12 19:22:42|['viajaconnosotrosgt', 'quepeladoguate', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'guatemala', 'guate', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'guategram', 'quelindaguate', 'doggoals', 'vive_america', 'volcanpacaya', 'lakeatitlan', 'antiguaguatemala', 'guatemala', 'guatemalacity', 'fincaelamate']
71|Io6QRJhifl5gd3o0t8dw4M2WYXogVFlm|||GT|en|en_US|6A46B891-3B1E-41CB-8F3A-52BB1440DBD4|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2349888527233225840|CCceypPgJRw|1350|1080|||||||https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106716765_731867244246800_9157277594556432304_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=V7jxG9R_0jkAX9th1JN&tp=1&oh=1b0b45249516d2859f18ea95de8108a6&oe=6016A6FC|Photo by ORUS 🐶 on July 09, 2020. Image may contain: one or more people, twilight, sky, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOWFhYzcxODcwOGFkNGM5MmE0MGNmZjk4YmZiYjIzNGIyMzQ5ODg4NTI3MjMzMjI1ODQwIn0sInNpZ25hdHVyZSI6IiJ9|[]|"¿Cuántos extrañan los viajes tanto como yo?
.
.
.
.
.
.
#viajaconnosotrosgt #quepeladoguate #quebonitaguate #instapuppy #instaguate #instadog  #guatemala #guate #naturaleza #guateperro #guatedog #amatitlan #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala 
#guategram #quelindaguate #doggoals #vive_america #sunsetlover #sunsets"|False|False|11|False|False|1594348563|667|Capturando Kilómetros|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-09 20:36:03|['viajaconnosotrosgt', 'quepeladoguate', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'guatemala', 'guate', 'naturaleza', 'guateperro', 'guatedog', 'amatitlan', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'guategram', 'quelindaguate', 'doggoals', 'vive_america', 'sunsetlover', 'sunsets']
72|lV8xhFSXJFlHpn0o03BlPLBV2HGEpjrU|||GT|en|en_US|F3007250-1389-4E19-BCE5-CA57F21BF31B|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2348425801134954651|CCXSNLaAtib|1349|1080|||||||https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106576908_281512396601483_7302005000488432801_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=55pFffHx91oAX9q7A64&tp=1&oh=a550ba257b21156cf0886bfcfe678485&oe=60180FA0|Photo by ORUS 🐶 on July 07, 2020. Image may contain: dog, plant and outdoor.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjNmZjBmZmU5MmYyNGY5Mjk4Mjk3ODMyYTQ0NDkyYjcyMzQ4NDI1ODAxMTM0OTU0NjUxIn0sInNpZ25hdHVyZSI6IiJ9|[]|"Foticas frescas 🎋
.
.
.
.

.
. .
.
.
.
#viajaconnosotrosgt #quepeladoguate #quebonitaguate #instapuppy #instaguate #instadog #perro #guatemala #guate #mascota #naturaleza #naturelover #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala #perro🐶 #landscape
#guategram #quelindaguate  #inlove #ixpaco #dog #vive_america #guatelinda #doggoals"|False|False|8|False|False|1594174193|586|Mi jardín YuSavi|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-07 20:09:53|['viajaconnosotrosgt', 'quepeladoguate', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'perro', 'guatemala', 'guate', 'mascota', 'naturaleza', 'naturelover', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'perro', 'landscape', 'guategram', 'quelindaguate', 'inlove', 'ixpaco', 'dog', 'vive_america', 'guatelinda', 'doggoals']
73|WpCPfJzxw1NzrWVaLEa6aY8gbunly6eV|||GT|en|en_US|DB87AF47-25EE-415E-98C8-6155FA901B41|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2346915443152827402|CCR6yk7ALQK|1350|1080||||||ACEq5up4rWWXlFJHr2/M4FWLa3Bcsw3KvQev19h3q214R2wB05/pSuBmS2ksIy6kD16j8xmq9bwudw5yR3Hb8+lZt0i53JxnqvpRcCnRTse4ooA2LZN4P4GrLJgY4z2JAOB6ev41QExhKsOfX6VeW5R1JB57Dn+f1rN33KRXeA4xuz6Dpg/h6+9QXa7EAzkk9cc496tPcjaQzHJzn/D06d/0rKkkMjetNAyLAoozRVmZdZd5HOBj+dPMUarlRhh0OaZD9w/8B/lSt901BsloOVFcHeAWz1qLYiHIpsR4pXoAf5y+/wCYoqvRTEf/2Q==|https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106462848_2643936792532571_716398629485603_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gC6ezbKsJH0AX_IjUbe&tp=1&oh=dea7c90a76e0d67e12b2bcd2a6b6290c&oe=60170CB4|Photo by ORUS 🐶 in Hobbitenango with @hobbitenango. Image may contain: one or more people, sky, dog, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzJkY2Q5M2Q5YzY3NGQxY2JkYzhlOWI5MmM5YjIwODYyMzQ2OTE1NDQzMTUyODI3NDAyIn0sInNpZ25hdHVyZSI6IiJ9|['hobbitenango']|"Soy un perro de paisajes 🌵
.
.

.

.
.
#viajaconnosotrosgt #quepeladoguate #antiguaguatemala #quebonitaguate #instapuppy #instaguate #instadog #guatemala #guate  #laantiguaguatemala #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala #vive_america #guatelinda #soy502 #hobbitenango"|False|False|15|False|False|1593994144|783|Hobbitenango|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-05 18:09:04|['viajaconnosotrosgt', 'quepeladoguate', 'antiguaguatemala', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'guatemala', 'guate', 'laantiguaguatemala', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'vive_america', 'guatelinda', 'soy502', 'hobbitenango']
74|ZTrPChB9TRfU2xz6z4ZM0vBj6s0Va5aC|||GT|en|en_US|223F6EB1-AD19-4C6E-A1E1-8AAED7160889|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2344763463563311341|CCKRfJwAXjt|1350|1080|||||||https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84111979_276329957040766_514517506402739356_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=RnEMS3rFnaoAX-TcjNO&tp=1&oh=602521573d300f7f2cd484a3476022da&oe=6014CE8E|Photo by ORUS 🐶 on July 02, 2020. Image may contain: dog, sky, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjA2M2YyMTIxNDdmNDk0NGI1NGI1MTAyMDRiY2VkZmIyMzQ0NzYzNDYzNTYzMzExMzQxIn0sInNpZ25hdHVyZSI6IiJ9|[]|"Viendo el atardecer desde mi terraza 🌤

Por si se lo preguntan, tengo una curita 🩹 en mi oreja porque a veces me emociono mucho jugando.
.
.
.

#viajaconnosotrosgt #quepeladoguate #quebonitaguate #instapuppy #instaguate #instadog #perro #guatemala #guate #mascota #naturaleza #naturelover #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala #perro🐶 #landscape
#guategram #quelindaguate  #inlove #ixpaco #dog #vive_america #guatelinda #doggoals #sunshine"|False|False|9|False|False|1593737608|594|Sunshine|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-07-02 18:53:28|['viajaconnosotrosgt', 'quepeladoguate', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'perro', 'guatemala', 'guate', 'mascota', 'naturaleza', 'naturelover', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'perro', 'landscape', 'guategram', 'quelindaguate', 'inlove', 'ixpaco', 'dog', 'vive_america', 'guatelinda', 'doggoals', 'sunshine']
75|J9SY8xLGZbwon5fVjfsZCzxMzrBSHS9S|||GT|en|en_US|DAA9DD56-EABD-4DF1-87F9-33F4594D00F6|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2343313908410049859|CCFH5WUA2VD|1350|1080||||||ACEqpGWTALsSfQnnPQdOlPOpPt8voMY55OKry2ZwfmB/x96iSLbkSYU9if1x/nrUjLC3RHO78cn/ABqYanIv8Wceo4/z71VFuCMnvQLcZ4z+dOxPMi3/AGq/t+VFVNjepopFf10I2dgc5Oc+/wDnNTLN5x2uMgd+N2OmM1OD82d3Hp2/+tUyy5QqAFx1PHPPt3qLjSHbI0hMhBzkgYPGOxPt2z6+1QAgkEdwaSRzASCN28A8YwR249u4703DYx1I46fnz0q+a24Sh8v8hfMWio/JPofyH+NFLmJ5UaiWsSds/WpNiryFH6frUg60GkaFd443IZ8BgCBz09PYVVkmZztxhR2pbkkHiqqnmpYh2TRT9o9KKQj/2Q==|https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106488354_115038596732726_6942378799219884033_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=SWlaAl5k86kAX_BkU18&tp=1&oh=20c95e2a157763094e60a49606f90877&oe=60168D08|Photo by ORUS 🐶 in Hobbitenango with @hobbitenango. Image may contain: dog, tree, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTg5ZWFlNWJjYmZiNDNiOWI4NDRmOTYzZmRmZjU3YzMyMzQzMzEzOTA4NDEwMDQ5ODU5In0sInNpZ25hdHVyZSI6IiJ9|['hobbitenango']|"En la tierra media, a punto de partir a Mordor 👁
.
.
.
.

.
.
#viajaconnosotrosgt #quepeladoguate #antiguaguatemala #quebonitaguate #instapuppy #instaguate #instadog #guatemala #guate  #laantiguaguatemala #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala #vive_america #guatelinda #soy502 #hobbitenango"|False|False|6|False|False|1593564807|1012|Hobbitenango|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-06-30 18:53:27|['viajaconnosotrosgt', 'quepeladoguate', 'antiguaguatemala', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'guatemala', 'guate', 'laantiguaguatemala', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'vive_america', 'guatelinda', 'soy502', 'hobbitenango']
76|fKmOTxbzgc4Iq5CY4DwkpL2ks70jFmLA|||GT|en|en_US|70E775FB-FAA7-48B3-93F2-245A5CE90F7C|BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI|88|13069813a31a13dda6ba919fe0e9b45035c44b7de391fc460e3f758b7fccf307|10|False|b10813bd9030|es6|prod|2341883546567760496|CCACq2CgNpw|1350|1080|||||||https://instagram.fgua5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/106196898_1668990566598502_5312874753758606394_n.jpg?_nc_ht=instagram.fgua5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=0cLgA4qoAzYAX9nqE3y&tp=1&oh=220f95d9d6b2e9fea8d3bd4ac0456b73&oe=601449A0|Photo shared by ORUS 🐶 on June 28, 2020 tagging @hobbitenango. Image may contain: 1 person, dog, tree, outdoor and nature.|False|eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNThmYzIzNzdmNjgxNDRkMWIxMWQ5ZjZhNDg1NDUzMTAyMzQxODgzNTQ2NTY3NzYwNDk2In0sInNpZ25hdHVyZSI6IiJ9|['hobbitenango']|"Estos tonos me favorecen 🌻
.
.
.
#viajaconnosotrosgt #quepeladoguate #antiguaguatemala #quebonitaguate #instapuppy #instaguate #instadog #guatemala #guate  #laantiguaguatemala #guateperro #guatedog #guatemalaimpresionante #visitguatemala #perhapsyouneedalittleguatemala #vive_america #guatelinda #soy502 #hobbitenango"|False|False|13|False|False|1593394295|757|Hobbitenango|False|False|False|False|True||||viajaconorus|ORUS 🐶|2020-06-28 19:31:35|['viajaconnosotrosgt', 'quepeladoguate', 'antiguaguatemala', 'quebonitaguate', 'instapuppy', 'instaguate', 'instadog', 'guatemala', 'guate', 'laantiguaguatemala', 'guateperro', 'guatedog', 'guatemalaimpresionante', 'visitguatemala', 'perhapsyouneedalittleguatemala', 'vive_america', 'guatelinda', 'soy502', 'hobbitenango']
